,policy,A.1 Total Costs,A.2 Total Costs,A.3 Total Costs,A.4 Total Costs,A.5 Total Costs,RfR Total Costs,Expected Evacuation Costs
263,277,68139002.95605196,105176543.6022223,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
264,277,68139002.95605196,121436456.3363949,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
265,277,68139002.95605196,99943092.29305506,126101524.65875304,22258486.725668453,162380591.24351406,0.0,0.0
266,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
267,277,68139002.95605196,91574161.14971206,126101524.65875304,22258486.725668453,44451535.31559205,0.0,0.0
268,277,68139002.95605196,133526775.14101404,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
269,277,68139002.95605196,895475387.2708056,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
270,277,68139002.95605196,126231466.55617853,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
271,277,68139002.95605196,91240195.4328396,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
272,277,68139002.95605196,99084026.34425576,126101524.65875304,24335980.57278641,33377116.55719709,0.0,0.0
273,277,68139002.95605196,91022467.18516514,126101524.65875304,22258486.725668453,118446684.1499292,0.0,0.0
274,277,68139002.95605196,122810588.21650548,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
275,277,146368911.76758814,90143923.5488522,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
276,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,132823918.1064654,0.0,0.0
277,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,111161192.89218658,0.0,0.0
278,277,68139002.95605196,91249611.54827684,126101524.65875304,22258486.725668453,104395561.4267094,0.0,0.0
279,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
280,277,68139002.95605196,852373979.6089168,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
281,277,68139002.95605196,91023320.2485062,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
282,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,96238545.42739922,0.0,0.0
283,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
284,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,121212855.34243695,0.0,0.0
285,277,68139002.95605196,104694746.94874682,126101524.65875304,22258486.725668453,34449254.91008726,0.0,0.0
286,277,68139002.95605196,100290071.38197544,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
287,277,2775087689.917487,90143923.5488522,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
288,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
289,277,68139002.95605196,307194135.4325433,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
290,277,329766551.5831139,90143923.5488522,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
291,277,68139002.95605196,131793824.0310044,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
292,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,93814787.62572104,0.0,0.0
293,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,99905110.30073448,0.0,0.0
294,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,137803200.88195482,0.0,0.0
295,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,87447197.87791267,0.0,0.0
296,277,68139002.95605196,90444291.39589788,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
297,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,111895422.09287168,0.0,0.0
298,277,68139002.95605196,112890950.38163656,126101524.65875304,22258486.725668453,34433597.757572405,0.0,0.0
299,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,160226570.99446458,0.0,0.0
300,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,141643864.86477578,0.0,0.0
301,277,68139002.95605196,191659213.27475116,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
302,277,68139002.95605196,105056103.444276,126101524.65875304,25895869.12768223,33377116.55719709,0.0,0.0
303,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,429988902.6546181,0.0,0.0
304,277,68139002.95605196,90297021.73568916,126101524.65875304,22258486.725668453,42938508.82147883,0.0,0.0
305,277,68139002.95605196,116960592.6403926,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
306,277,68139002.95605196,98515177.27261709,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
307,277,68139002.95605196,128699350.96990667,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
308,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,35349980.93066168,0.0,0.0
309,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,99615259.05811109,0.0,0.0
310,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,184719097.0497114,0.0,0.0
311,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
312,277,68139002.95605196,114124469.27518554,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
313,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,117433905.33304264,0.0,0.0
314,277,68139002.95605196,125353476.71232942,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
315,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,103970287.06673944,0.0,0.0
316,277,68139002.95605196,90330703.69826534,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
317,277,68139002.95605196,90378399.18750456,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
318,277,68139002.95605196,135252506.46133465,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
319,277,68139002.95605196,96948251.96143845,126101524.65875304,22258486.725668453,76146639.46566384,0.0,0.0
320,277,68139002.95605196,117091153.0650859,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
321,277,68139002.95605196,165581059.4581064,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
322,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
323,277,68139002.95605196,112556602.34460966,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
324,277,68139002.95605196,90376340.11724316,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
325,277,68139002.95605196,117084706.55509987,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
326,277,68139002.95605196,91566102.6204108,126101524.65875304,22258486.725668453,107458381.53842483,0.0,0.0
327,277,68139002.95605196,120301239.0267849,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
328,277,68139002.95605196,141060336.75972015,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
329,277,68139002.95605196,121971270.91875865,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
330,277,68139002.95605196,99953554.8668815,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
331,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,118655056.51100944,0.0,0.0
332,277,68139002.95605196,104749552.85866228,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
333,277,68139002.95605196,206152433.5843492,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
334,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,112085798.17682049,0.0,0.0
335,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,41782670.55552511,0.0,0.0
336,277,68139002.95605196,110775554.3419112,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
337,277,68139002.95605196,125384246.78262337,126101524.65875304,22258486.725668453,98235238.16880204,0.0,0.0
338,277,68139002.95605196,103381367.14329964,126101524.65875304,31675271.507275924,33377116.55719709,0.0,0.0
339,277,68139002.95605196,113977296.65875313,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
340,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,86612257.25542288,0.0,0.0
341,277,68139002.95605196,123663909.20531172,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
342,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,120444376.75733753,0.0,0.0
343,277,68139002.95605196,117737934.10564213,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
344,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,591947197.3768374,0.0,0.0
345,277,68139002.95605196,140295311.60552478,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
346,277,68139002.95605196,99564991.5176149,126101524.65875304,22258486.725668453,69018434.61016795,0.0,0.0
347,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,132698793.45983616,0.0,0.0
348,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
349,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
350,277,68139002.95605196,128889755.15202568,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
351,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
352,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,226724730.13108507,0.0,0.0
353,277,68139002.95605196,113699181.73553488,126101524.65875304,22466573.406174485,37203010.45448701,0.0,0.0
354,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
355,277,68139002.95605196,115448257.54704192,126101524.65875304,22258486.725668453,76594597.45983882,0.0,0.0
356,277,68139002.95605196,91022504.38648656,126101524.65875304,22258486.725668453,181676810.7258121,0.0,0.0
357,277,68139002.95605196,122019615.1681309,126101524.65875304,22258486.725668453,97147303.77197784,0.0,0.0
358,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,100452672.52181786,0.0,0.0
359,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
360,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
361,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,168722962.64649558,0.0,0.0
362,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,103006130.6909127,0.0,0.0
363,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,98843064.67926736,0.0,0.0
364,277,68139002.95605196,101790604.86118528,126101524.65875304,22258486.725668453,77430615.90030873,0.0,0.0
365,277,68139002.95605196,117291292.53225924,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
366,277,167916251.88684678,90143923.5488522,126101524.65875304,22258486.725668453,189715074.2433716,0.0,0.0
367,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,147007877.6971594,0.0,0.0
368,277,68139002.95605196,91015522.3381942,126101524.65875304,22258486.725668453,105155750.7293717,0.0,0.0
369,277,70575549.06548129,117312836.93529303,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
370,277,68139002.95605196,138368347.93225694,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
371,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,41543653.80724038,0.0,0.0
372,277,68139002.95605196,90447765.4908336,128809896.33035554,32118001.145774923,33377116.55719709,0.0,0.0
373,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
374,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,81671172.42159185,0.0,0.0
375,277,68139002.95605196,90143923.5488522,127453755.2090306,22258486.725668453,39282190.53624255,0.0,0.0
376,277,68139002.95605196,102900836.24226353,126101524.65875304,22258486.725668453,118830053.11149316,0.0,0.0
377,277,68139002.95605196,90443200.55894208,126101524.65875304,22258486.725668453,35274349.61693031,0.0,0.0
378,277,68139002.95605196,91008682.18074802,126101524.65875304,22258486.725668453,89928732.83284453,0.0,0.0
379,277,68139002.95605196,96570514.12213112,126101524.65875304,90184614.92789796,33377116.55719709,0.0,0.0
380,277,68139002.95605196,100210263.59076312,126101524.65875304,22258486.725668453,88355192.55273682,0.0,0.0
381,277,68139002.95605196,98403850.27908996,126101524.65875304,22258486.725668453,82839827.24728139,0.0,0.0
382,277,68139002.95605196,131226575.451038,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
383,277,68139002.95605196,102828306.7017,126101524.65875304,22258486.725668453,123455417.15300098,0.0,0.0
384,277,68139002.95605196,374573721.9111329,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
385,277,68139002.95605196,119107901.10575286,126101524.65875304,22258486.725668453,144056756.63999185,0.0,0.0
386,277,68139002.95605196,90143923.5488522,138235131.918297,22258486.725668453,33377116.55719709,0.0,0.0
387,277,702213517.0286057,90143923.5488522,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
388,277,68139002.95605196,91575698.13330236,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
389,277,68139002.95605196,185923260.7236566,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
390,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
391,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
392,277,68139002.95605196,160409042.32569867,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
393,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
394,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
395,277,68139002.95605196,90143923.5488522,126101524.65875304,30569710.082032733,33377116.55719709,0.0,0.0
396,277,68139002.95605196,112093178.2540732,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
397,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
398,277,68139002.95605196,90143923.5488522,126101524.65875304,25219072.627854478,33377116.55719709,0.0,0.0
399,277,68139002.95605196,115732601.38157532,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
400,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
401,277,68139002.95605196,90296367.61880384,126101524.65875304,22258486.725668453,95857858.97871068,0.0,0.0
402,277,68139002.95605196,91249591.0206004,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
403,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
404,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
405,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,35288716.86766533,0.0,0.0
406,277,68139002.95605196,119116549.02942649,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
407,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,106965846.374823,0.0,0.0
408,277,68139002.95605196,91246138.61024454,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
409,277,68139002.95605196,91573175.3524279,126101524.65875304,22258486.725668453,117680848.83355927,0.0,0.0
410,277,68139002.95605196,98002995.36532202,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
411,277,68139002.95605196,177674446.49781346,126101524.65875304,22258486.725668453,72972377.82000199,0.0,0.0
412,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,321863688.08936894,0.0,0.0
413,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,118667919.78234914,0.0,0.0
414,277,68139002.95605196,120656616.25794722,126101524.65875304,22258486.725668453,162400468.701652,0.0,0.0
415,277,68139002.95605196,90143923.5488522,126101524.65875304,25300534.68957848,396964151.1305779,0.0,0.0
416,277,68139002.95605196,90143923.5488522,126101524.65875304,22258486.725668453,33377116.55719709,0.0,0.0
